Location,Geo_ID,Total_Collisions,Cyclists_Collisions,Pedestrian_collisions,X,Y,Latitude,Longitude,ObjectId
DALHOUSIE ST @ ST. PATRICK ST (0008242),8242,3,0,0,367957.7006,5032640.581,45.4308464359357,-75.6928297577068,3088
COLONEL BY DR btwn RIDEAU ST & MACKENZIE AVE (__3ZA8JW),__3ZA8JW,1,0,0,367963.7893,5031975.431,45.4248610959928,-75.6928372577988,3089
BANK ST btwn MCLEOD ST & FLORA ST (__3ZA3P6),__3ZA3P6,1,0,0,367964.2025,5030452.666,45.4111597207773,-75.6930271773103,3090
LEWIS ST @ O'CONNOR ST (0007273),7273,1,0,0,367967.7058,5030831.576,45.4145687150596,-75.6929338632965,3091
FRANK ST btwn BANK ST & O'CONNOR ST (__3ZA8GQ),__3ZA8GQ,1,0,0,367972.2071,5030651.07,45.4129441739748,-75.6928994942462,3092
RIDEAU ST btwn SUSSEX DR & 88 W OF WILLIAM ST/FREIMAN MALL (__3ZA25UA),__3ZA25UA,4,0,0,367972.6944,5032077.374,45.4257775401321,-75.6927103973445,3093
CATHERINE ST btwn KENT ST & BANK ST (__3ZA3PQ),__3ZA3PQ,2,0,0,367973.8598,5030228.909,45.4091455545222,-75.6929324853192,3094
BOTELER ST @ KING EDWARD AVE (0006594),6594,2,0,0,367975.7151,5033246.39,45.4362956632819,-75.6925218164727,3095
BANK ST @ FLORA ST (0007252),7252,3,0,0,367976.7047,5030416.566,45.4108337759646,-75.6928720944969,3096
DALHOUSIE ST btwn ST. PATRICK ST & MURRAY ST (__3ZA7A8),__3ZA7A8,1,0,0,367979.203,5032607.088,45.4305431354815,-75.6925592766957,3097
ELGIN ST btwn LAURIER AVE W & GLOUCESTER ST (1) (__3ZA25I),__3ZA25I,1,0,0,367982.42,5031517.797,45.4207417772043,-75.6926578965902,3098
BY WARD MARKET SQ btwn YORK ST & GEORGE ST (__3ZBOX6),__3ZBOX6,1,0,0,367982.7041,5032270.085,45.4275105833653,-75.6925577737035,3099
QUEEN ELIZABETH DRWY @ TORRINGTON PL (0007554),7554,8,0,0,367984.7056,5028613.552,45.3946100841247,-75.6930009005651,3100
OLD RIVERSIDE DR btwn RIVERSIDE DR & END (__4LVL2U),__4LVL2U,1,0,0,367986.5902,5023726.513,45.3506375920281,-75.6936020203775,3101
METCALFE ST btwn COOPER ST & SOMERSET ST W (__3ZBOEV),__3ZBOEV,3,0,0,367986.706,5031141.574,45.4173562603506,-75.6926513825877,3102
O'CONNOR ST btwn LEWIS ST & WAVERLEY ST (__3ZA3QD),__3ZA3QD,2,0,0,367988.2066,5030798.571,45.4142698958345,-75.6926761913302,3103
BANK ST btwn FLORA ST & ARGYLE AVE (__3ZA3P3),__3ZA3P3,1,0,0,367988.2261,5030394.792,45.4106368202818,-75.6927277061548,3104
RIVER RD btwn TEWSLEY DR & RIVERSEDGE CRES (__7N307P),__7N307P,1,0,0,367989.3312,5015757.868,45.2789367805065,-75.6945834096257,3105
CLARENCE ST btwn WILLIAM ST & DALHOUSIE ST (__3ZA82W),__3ZA82W,1,0,0,367993.2036,5032473.087,45.4293361763847,-75.6923975604673,3106
LISGAR ST btwn METCALFE ST & ELGIN ST (__3ZA9U7),__3ZA9U7,4,0,1,367995.206,5031298.576,45.4187681448187,-75.6925226517087,3107
GLADSTONE AVE btwn BANK ST & O'CONNOR ST (__3ZA3QP),__3ZA3QP,2,0,0,367995.7071,5030610.569,45.4125776372045,-75.6926044764922,3108
ARGYLE AVE @ BANK ST (0007251),7251,2,0,0,367995.7088,5030372.572,45.4104362161509,-75.6926349677768,3109
GUIGUES AVE btwn DALHOUSIE ST & CUMBERLAND ST (__3ZA7BZ),__3ZA7BZ,1,0,0,367997.703,5032769.589,45.4320035908274,-75.692302011111,3110
GEORGE ST @ 26 W OF BYWARD MARKET/FREIMAN MALL (0008248),8248,1,0,0,367998.238,5032196.429,45.4268464486957,-75.6923687297513,3111
DALHOUSIE ST @ MURRAY ST (0008241),8241,6,0,0,368000.6991,5032573.595,45.4302398349599,-75.6922888790751,3112
RIVER RD btwn LOWEN DR & BALMORAL DR (__3ZA38M),__3ZA38M,1,0,0,368001.0906,5018574.261,45.3042772715258,-75.6940746889895,3113
RIVER RD btwn MULLIGAN ST & LEITRIM RD (__3ZA38K),__3ZA38K,1,0,0,368002.3719,5017308.109,45.2928844949626,-75.6942197401132,3114
COLONEL BY DR/MACKENZIE AVE @ DALY AVE (0008541),8541,7,0,0,368002.7116,5031904.58,45.4242200871635,-75.6923490147922,3115
EARL ARMSTRONG RD btwn RIVER RD & SPRATT RD (__3ZAZR4),__3ZAZR4,5,0,0,368003.214,5014767.883,45.2700277454772,-75.6945325052949,3116
RIVER RD @ RIVERSEDGE CRES (0013680),13680,1,0,0,368003.709,5015872.075,45.2799631104765,-75.694385624201,3117
BANK ST btwn ARGYLE AVE & ARLINGTON AVE (__3ZA3PY),__3ZA3PY,1,0,0,368003.7436,5030357.801,45.4103025858157,-75.6925342222735,3118
ELGIN ST btwn GLOUCESTER ST & NEPEAN ST (1) (__3ZA35M),__3ZA35M,1,0,0,368008.2055,5031444.576,45.4200806299281,-75.6923378372914,3119
WAVERLEY ST @ O'CONNOR ST (0007269),7269,5,2,0,368008.7082,5030765.57,45.4139711119497,-75.692418511335,3120
THIRD AVE btwn PERCY ST & LYON ST S (__3ZA918),__3ZA918,1,0,0,368009.7085,5029358.059,45.4013066794776,-75.6925861891556,3121
METCALFE ST @ SOMERSET ST (0002689),2689,3,0,0,368010.7043,5031104.573,45.4170211699055,-75.692349528709,3122
HERON RD WB btwn HERON RD WB OFF RAMP/VINCENT MASSEY PARK & RIVERSIDE  (__3ZAZKM),__3ZAZKM,3,0,1,368012.4251,5026635.732,45.3768117090613,-75.6929001959058,3123
CARRAWAY PRIV @ SUNNYSIDE AVE (0012025),12025,1,0,0,368013.4345,5028148.447,45.3904226111524,-75.6926935970873,3124
WILLIAM ST btwn YORK ST & GEORGE ST (__3ZBOX5),__3ZBOX5,2,0,0,368014.3381,5032291.552,45.4277008776751,-75.692150792619,3125
DONNELLY DR btwn MALAKOFF RD & PANAZZOLA LANE (__3ZA30M),__3ZA30M,1,0,0,368014.4465,4989757.478,45.044980873112,-75.697554443474,3126
BRONSON AVE btwn UNIVERSITY RD & BREWER WAY (__3ZA3BT),__3ZA3BT,7,0,0,368017.1714,5027929.695,45.3884540056442,-75.6926739001424,3127
KIMBERWICK CRES btwn QUINTERRA CRT & TATTERSALL WAY (__3ZA5X3),__3ZA5X3,1,0,0,368017.5613,5022791.716,45.3422236988321,-75.693326282016,3128
LEITRIM RD @ RIVER RD (0004194),4194,4,0,0,368019.7032,5017177.458,45.2917073549983,-75.6940154540313,3129
BYWARD MARKET @ GEORGE ST (0007766),7766,1,0,0,368020.7041,5032211.584,45.4269807778995,-75.6920797113831,3130
GILMOUR ST btwn O'CONNOR ST & METCALFE ST (__3ZA9TA),__3ZA9TA,2,0,0,368021.2066,5030914.572,45.4153106543681,-75.6922397283658,3131
LAURIER AVE   W btwn ELGIN ST & QUEEN ELIZABETH DRWY/LAURIER AVE WB ON (__3ZA35Z),__3ZA35Z,6,2,0,368021.244,5031592.551,45.4214108812407,-75.6921522621512,3132
DALHOUSIE ST btwn MURRAY ST & CLARENCE ST (__3ZA83M),__3ZA83M,4,0,0,368021.7036,5032538.587,45.429922946802,-75.6920249608739,3133
HONEY GABLES DR @ RIVER RD (0012472),12472,1,0,0,368021.7075,5016016.436,45.2812604366377,-75.6941378433637,3134
RIVERSIDE DR btwn HOG'S BACK RD & RIDGEWOOD AVE (__3ZA372),__3ZA372,4,0,0,368218.2394,5025915.144,45.370309450872,-75.6903651363355,3135
BEECHWOOD AVE btwn MACKAY ST & SPRINGFIELD RD (__3ZA3MM),__3ZA3MM,1,0,0,369209.1467,5033624.708,45.4395870891191,-75.6767088724895,3136
BRONSON AVE @ HOLMWOOD AVE (0007215),7215,9,0,0,367700.7077,5028729.544,45.395679315562,-75.6966129915723,3137
BESSERER ST btwn NICHOLAS ST & DALHOUSIE ST (__3ZBOX0),__3ZBOX0,1,0,0,368219.2049,5032134.583,45.4262699800206,-75.6895531675189,3138
RIVERSIDE DR btwn LEOPOLDS DR & OLD RIVERSIDE DR (__58WILK),__58WILK,1,0,0,368023.3483,5023939.999,45.3525551784473,-75.6931056574974,3139
MANOTICK MAIN ST btwn BANKFIELD RD & HIGHCROFT DR (__3ZBPHW),__3ZBPHW,1,0,0,368514.2798,5010063.249,45.2276496717253,-75.6886230424026,3140
ELGIN ST btwn WELLINGTON ST & SPARKS ST (__3ZA1XE),__3ZA1XE,1,0,0,367702.2041,5031853.581,45.4237883019134,-75.6961952531265,3141
CENTENNIAL BLVD @ MAIN ST (0007246),7246,4,0,0,369480.7197,5029416.56,45.4016986886605,-75.6737903905677,3142
PATTERSON AVE btwn BANK ST & ALLAN PL (__3ZA95B),__3ZA95B,1,0,0,368219.855,5030021.708,45.4072589788382,-75.6898167828231,3143
HWY417 IC118 RAMP43 btwn GREENFIELD AVE & HWY417 IC118 RAMP76 (__3ZAYAZ),__3ZAYAZ,2,0,0,369214.4436,5031205.703,45.4178213191442,-75.6769575741913,3144
AIRPORT PKWY btwn BROOKFIELD RAMP 34 & BRONSON AVE RAMP 24C (__3ZA229),__3ZA229,2,0,0,368727.4007,5026623.38,45.3766357015139,-75.6837738723878,3145
NICHOLAS ST NB btwn NICHOLAS ST NB OFF RAMP TO NICHOLAS ST SB & LAURIE (__3ZAZP5),__3ZAZP5,2,0,0,368367.6232,5031848.12,45.4236790143231,-75.6876936605887,3146
COLONEL BY DR @ OTTAWA UNIV. PED. XING (0008861),8861,1,0,0,368729.7075,5031492.576,45.4204469597116,-75.6831133339732,3147
SHORELINE DR btwn ROLLING RIVER CRES & ROLLING RIVER CRES (__3ZA1J6),__3ZA1J6,1,0,0,368026.5606,5015476.364,45.2764004898718,-75.6941447835784,3148
LAURIER AVE @ 89 E OF WALLER ST (0008639),8639,1,0,0,368515.9456,5031898.591,45.4241196404664,-75.6857919694083,3149
CLEMENTINE BLVD @ ROCKINGHAM AVE (0011540),11540,1,0,0,369482.7158,5027286.534,45.382533235464,-75.6740441220154,3150
SOMERSET ST    E btwn SWEETLAND AVE & RUSSELL AVE (__3ZA7GA),__3ZA7GA,1,0,0,369216.7089,5031832.579,45.4234615092444,-75.6768466705567,3151
BANK ST @ FOURTH AVE (0007249),7249,8,0,0,368367.7163,5029476.566,45.402340552149,-75.6879983359021,3152
KENT ST @ FLORENCE ST (0007720),7720,2,0,0,367703.7101,5030526.567,45.4118481214303,-75.6963454136198,3153
BANK ST btwn CLEMOW AVE & GLEBE AVE (__3ZA3O0),__3ZA3O0,1,0,0,368223.3821,5029826.936,45.4055061627178,-75.6897967834025,3154
BANK ST @ SUNNYSIDE AVE (0007219),7219,3,0,0,368734.7087,5028581.549,45.3942540543672,-75.683426932927,3155
RIVERSIDE DR @ 175 S OF HUNT CLUB  RD/RUNWAY C (0011890),11890,8,0,0,368028.5,5021766.3,45.3329962264084,-75.6933177402257,3156
ELGIN ST @ NEPEAN ST (0006946),6946,4,0,1,368029.7084,5031411.572,45.4197817279262,-75.6920673404002,3157
O'CONNOR ST btwn WAVERLEY ST & FRANK ST (__3ZA3Q8),__3ZA3Q8,1,0,0,368030.2071,5030731.571,45.4136632576931,-75.6921482214892,3158
METCALFE ST btwn SOMERSET ST W & MACLAREN ST (__3ZA34W),__3ZA34W,1,0,0,368031.206,5031068.573,45.4166954013286,-75.692092221672,3159
LYON ST    S btwn GLEBE AVE & FIRST AVE (__3ZA93M),__3ZA93M,1,0,0,368033.2085,5029611.061,45.4035809917931,-75.6922535996275,3160
MCLEOD ST btwn BANK ST & O'CONNOR ST (__3ZA8FF),__3ZA8FF,3,0,0,368033.506,5030540.592,45.4119445922362,-75.6921305790283,3161
STANLEY AVE btwn CHARLES ST & SCHOOL LANE (__3ZA5AB),__3ZA5AB,1,0,0,368034.2011,5033785.099,45.4411374836481,-75.6917051471157,3162
GEORGE ST btwn BY WARD MARKET SQ & WILLIAM ST (__3ZA8ZU),__3ZA8ZU,1,0,0,368034.3381,5032222.552,45.4270782317127,-75.691904086802,3163
HUNT CLUB RD @ RIVERSIDE DR (0002237),2237,58,0,0,368036.703,5021945.499,45.3346078848038,-75.6931901990742,3164
BANK ST @ CATHERINE ST (0002708),2708,16,1,2,368039.7054,5030267.572,45.4094874853851,-75.6920864097221,3165
COOPER ST btwn METCALFE ST & ELGIN ST (__3ZA9UY),__3ZA9UY,1,0,0,368041.206,5031225.075,45.4181026508292,-75.6919443786447,3166
CLARENCE ST @ DALHOUSIE ST (0008415),8415,4,0,1,368042.6995,5032503.598,45.4296062297701,-75.6917611530671,3167
ST. PATRICK ST btwn DALHOUSIE ST & CUMBERLAND ST (__3ZA3WU),__3ZA3WU,2,0,0,368043.203,5032694.588,45.4313246450865,-75.6917301898466,3168
YORK ST btwn WILLIAM ST & DALHOUSIE ST (__3ZA817),__3ZA817,4,0,0,368044.0831,5032388.034,45.4285663001749,-75.6917583136963,3169
LEWIS ST btwn O'CONNOR ST & METCALFE ST (__3ZA9T9),__3ZA9T9,1,0,0,368044.2066,5030877.572,45.4149756620344,-75.6919506411979,3170
LEOPOLDS DR @ RIVERSIDE DR (0007181),7181,2,0,0,368044.7038,5024049.512,45.3535386259098,-75.6928191247327,3171
RIVER RD @ RIDEAU RD (0004196),4196,1,0,0,368048.7043,5012370.414,45.2484514109092,-75.6942580145099,3172
POWELL AVE btwn LYON ST S & BANK ST (__3ZA946),__3ZA946,1,0,0,368048.7301,5029871.711,45.4059248373448,-75.6920219117452,3173
FRANK ST @ O'CONNOR ST (0007268),7268,2,1,0,368051.7067,5030697.574,45.4133554207326,-75.6918779253672,3174
MACLAREN ST @ METCALFE ST (0006950),6950,2,0,0,368051.7067,5031032.576,45.4163696592573,-75.691834929967,3175
FOURTH AVE btwn PERCY ST & LYON ST S (__3ZA91Y),__3ZA91Y,1,0,0,368052.7015,5029288.234,45.400674532228,-75.6920460250564,3176
KING EDWARD AVE NB btwn RAMP & CATHCART ST (__7TR60M),__7TR60M,5,0,0,368061.5447,5033185.898,45.4357436180629,-75.6914326718983,3177
O'CONNOR ST btwn FRANK ST & GLADSTONE AVE (__3ZBOE2),__3ZBOE2,1,0,0,368063.2071,5030678.07,45.4131788904811,-75.6917335111011,3178
DALHOUSIE ST btwn CLARENCE ST & YORK ST (__3ZA82M),__3ZA82M,3,0,0,368068.2041,5032461.587,45.4292259227887,-75.6914406354532,3179
GLADSTONE AVE @ O'CONNOR ST (0002710),2710,5,0,0,368074.7112,5030658.57,45.4130023957039,-75.6915890499491,3180
METCALFE ST btwn MACLAREN ST & GILMOUR ST (__3ZA34S),__3ZA34S,1,0,0,368075.2066,5030996.573,45.4160435914121,-75.6915393253466,3181
COLONEL BY DR @ SENECA ST (0006907),6907,1,0,0,368075.7175,5028519.553,45.3937560905508,-75.6918506626282,3182
LAURIER AVE @ QUEEN ELIZABETH DRWY/LAURIER AVE (0011416),11416,3,0,0,368075.783,5031624.523,45.4216936236999,-75.6914513204132,3183
RIVER RD btwn RYEBURN DR & LEITRIM RD (__3ZBOG4),__3ZBOG4,2,0,0,368076.7323,5016743.048,45.2877934556331,-75.6933438764584,3184
BANK ST @ CHAMBERLAIN AVE N/ISABELLA ST (0002132),2132,14,0,0,368082.7121,5030166.562,45.4085747422122,-75.691550002586,3185
HERON RD btwn TURN LANE & RIVERSIDE DR (1) (__3ZA4T3),__3ZA4T3,1,0,0,368083.0975,5026643.371,45.3768740633219,-75.6919969579413,3186
MURRAY ST btwn DALHOUSIE ST & CUMBERLAND ST (__3ZA3WO),__3ZA3WO,2,0,0,368085.7036,5032626.588,45.4307089604455,-75.6911958115157,3187
CHARLES ST btwn ALEXANDER ST & MACKAY ST (__3ZA8BV),__3ZA8BV,1,0,0,368086.2,5033976.601,45.4428558422716,-75.6910159082477,3188
RIVERSIDE DR btwn HUNT CLUB RD & KIMBERWICK CRES (__3ZBOEN),__3ZBOEN,1,0,0,368087.5939,5022290.911,45.3377112444991,-75.69249679503,3189
SOMERSET ST    W btwn METCALFE ST & ELGIN ST (__3ZA341),__3ZA341,2,0,0,368087.7066,5031151.574,45.4174371086485,-75.6913597234694,3190
MACKENZIE KING BR btwn ALBERT ST & N.D.H.Q./RIDEAU CENTRE SC (__3ZAZP7A),__3ZAZP7A,2,1,0,368090.6011,5031819.739,45.4234487704041,-75.6912369108938,3191
RIVERSIDE DR btwn OLD RIVERSIDE DR & RIVERGATE WAY (__3ZA36N),__3ZA36N,3,0,0,368093.2148,5023537.729,45.3489293408631,-75.6922655574313,3192
CATHCART ST @ KING EDWARD AVE NB (0013340),13340,1,0,0,368093.703,5033120.592,45.4351531080988,-75.6910300831848,3193
DALHOUSIE ST @ YORK ST (0008500),8500,1,0,0,368093.7071,5032419.59,45.4288457410242,-75.6911201407679,3194
PRINCESS AVE btwn SUSSEX DR & ROCKCLIFFE PKWY (__3ZA2FH),__3ZA2FH,1,0,0,368095.8376,5034198.282,45.4448495722672,-75.6908642090995,3195
ELGIN ST btwn LISGAR ST & COOPER ST (__3ZA340),__3ZA340,1,0,0,368097.206,5031308.576,45.4188489010025,-75.6912181916237,3196
METCALFE ST @ GILMOUR ST (0006949),6949,1,0,0,368098.7138,5030960.569,45.4157175131486,-75.6912436309806,3197
COLONEL BY DR btwn MACKENZIE AVE & N.D.H.Q. (__3ZA8HKA),__3ZA8HKA,3,0,0,368099.6227,5031844.909,45.4236744251648,-75.6911184050092,3198
GEORGE ST btwn WILLIAM ST & DALHOUSIE ST (__3ZA8Z1),__3ZA8Z1,2,0,0,368100.0358,5032278.175,45.4275727655525,-75.6910574457892,3199
CUMBERLAND ST btwn GUIGUES AVE & ST. PATRICK ST (__3ZA7B4),__3ZA7B4,2,0,0,368105.703,5032787.089,45.4321512814129,-75.6909196059224,3200
BANK ST/PRETORIA AVE @ CHAMBERLAIN AVE S (0006980),6980,1,0,0,368108.7108,5030103.566,45.4080055730161,-75.6912259866202,3201
BREWER RD @ BRONSON AVE (0002240),2240,11,0,0,368109.0471,5027766.436,45.3869767488646,-75.6915216449954,3202
BRIAN GOOD AVE @ EARL ARMSTRONG RD (0014984),14984,3,0,1,368110.04,5014834.15,45.2706144010024,-75.6931627920014,3203
DALY AVE btwn MACKENZIE AVE & NICHOLAS ST (__3ZA8JX),__3ZA8JX,6,0,0,368110.0532,5031982.923,45.4249152837895,-75.6909673926673,3204
HOLMWOOD AVE btwn CRAIG ST & MORRIS ST (__3ZA9MI),__3ZA9MI,1,0,0,368111.4315,5028974.378,45.3978452424475,-75.6913362030746,3205
BANK ST btwn CHAMBERLAIN AVE & ROSEBERY AVE (__3ZA3PI),__3ZA3PI,1,0,0,368116.381,5030085.163,45.4078392948337,-75.691130372465,3206
YORK ST btwn DALHOUSIE ST & SPLIT (__3ZA82N),__3ZA82N,1,0,0,368116.7041,5032435.586,45.4289875858914,-75.6908242169613,3207
RIVERGATE WAY @ RIVERSIDE DR (0007177),7177,3,0,0,368116.7117,5023242.514,45.3462709403885,-75.6920035192748,3208
MCLEOD ST @ O'CONNOR ST (0007282),7282,1,0,0,368117.7097,5030592.573,45.412404686936,-75.6910482253524,3209
RIDEAU ST btwn WILLIAM ST & NICHOLAS ST (__3ZA25UC),__3ZA25UC,1,0,0,368118.0488,5032170.121,45.4265989028719,-75.6908411633281,3210
COOPER ST @ ELGIN ST (0006934),6934,2,0,0,368119.714,5031271.589,45.418514067703,-75.6909353769726,3211
LEWIS ST @ METCALFE ST (0007288),7288,4,0,0,368120.7121,5030923.575,45.415382662977,-75.6909673441071,3212
RIVERSIDE DR @ HERON RD (0002236),2236,40,0,0,368121.1049,5026647.221,45.3769052708008,-75.6915112316662,3213
BANK ST @ ROSEBERY AVE (0007239),7239,3,0,0,368122.7082,5030065.553,45.4076622778714,-75.6910520690068,3214
DALHOUSIE ST btwn YORK ST & GEORGE ST (__3ZBOX1),__3ZBOX1,4,1,0,368126.3144,5032367.952,45.4283781688293,-75.690710108373,3215
CUMBERLAND ST @ ST. PATRICK ST (0008238),8238,4,0,0,368128.7047,5032748.582,45.4318027265776,-75.6906306141214,3216
MALHOTRA CRT btwn RIVERGATE WAY & RIVERSIDE DR (__3ZA1NN),__3ZA1NN,1,0,0,368132.9595,5023031.699,45.3443726058538,-75.6918231916153,3217
BANK ST @ STRATHCONA AVE (0007238),7238,1,0,0,368138.7099,5030028.559,45.4073279697224,-75.6908524203452,3218
BRUYERE ST @ KING EDWARD AVE (0011437),11437,2,0,0,368140.703,5033039.592,45.434420043541,-75.6904398481324,3219
ELGIN ST btwn COOPER ST & SOMERSET ST W (__3ZA346),__3ZA346,1,0,0,368142.2066,5031235.075,45.4181834909965,-75.6906527015949,3220
CATHERINE ST btwn BANK ST & O'CONNOR ST (__3ZA3PU),__3ZA3PU,3,0,0,368142.2315,5030330.291,45.4100425392028,-75.6907686684152,3221
RIVERSIDE DR btwn HERON RD & RIVERSIDE DR RAMP 34 (__5FDVSE),__5FDVSE,3,0,0,368142.2744,5026945.225,45.3795847167942,-75.6912027367701,3222
CRICHTON ST btwn SCHOOL LANE & UNION ST (__3ZA5BN),__3ZA5BN,1,0,0,368143.7011,5033865.599,45.44185187985,-75.690295236339,3223
QUEEN ELIZABETH DRWY/LAURIER AVE EB OFF RAMP @ (0011250),11250,1,0,1,368147.6359,5031664.816,45.4220496637242,-75.6905280829039,3224
KIMBERWICK CRES S @ RIVERSIDE DR (0006965),6965,3,0,0,368148.7234,5022530.495,45.3398614551252,-75.6916862319265,3225
BANK ST btwn STRATHCONA AVE & PATTERSON AVE (__3ZA3OF),__3ZA3OF,1,0,0,368148.98,5030007.087,45.4071338420293,-75.6907239926284,3226
RIVERSIDE DR btwn HERON RD & HOG'S BACK RD (__3ZA379),__3ZA379,2,0,0,368149.2875,5026387.707,45.3745676854642,-75.6911847200243,3227
O'CONNOR ST btwn MCLEOD ST & ARGYLE AVE (__3ZBOE5),__3ZBOE5,2,0,0,368151.2075,5030539.068,45.4119202346983,-75.6906271747628,3228
LISGAR ST btwn ELGIN ST & CARTIER ST (__3ZA9UF),__3ZA9UF,2,0,1,368153.706,5031393.076,45.4196040897182,-75.6904854687359,3229
BANK ST @ PATTERSON AVE (0007237),7237,2,0,0,368156.7078,5029984.565,45.4069304967516,-75.6906281749351,3230
GEORGE ST @ DALHOUSIE ST (0008516),8516,7,1,0,368157.6976,5032315.59,45.4279041917589,-75.6903158177593,3231
KING EDWARD AVE @ ST. ANDREW ST (0011434),11434,6,0,0,368160.7,5032968.583,45.4337793185529,-75.6901934298147,3232
METCALFE ST @ WAVERLEY ST (0007285),7285,2,0,0,368161.7145,5030858.569,45.4147940488408,-75.6904518771615,3233
ELGIN ST @ SOMERSET ST (0006936),6936,1,0,0,368164.7086,5031198.572,45.4178530117172,-75.6903699079902,3234
MACKENZIE KING BRIDGE @ N.D.H.Q./RIDEAU CENTRE SC (0008974),8974,1,0,0,368165.2089,5031866.895,45.4238663097487,-75.690277560123,3235
BANK ST btwn PATTERSON AVE & POWELL AVE (__3ZA3OE),__3ZA3OE,1,0,0,368165.8075,5029965.288,45.4067562246761,-75.6905144168905,3236
RIVERSIDE DR @ BROOKFIELD RD/HOG'S BACK RD (0001627),1627,14,0,0,368167.711,5026222.522,45.3730797285899,-75.6909707142506,3237
RIVERSIDE DR btwn MARILYN AVE & REVELSTOKE DR (__3ZA37S),__3ZA37S,1,0,0,368168.714,5024329.016,45.3560423422413,-75.6912007372105,3238
CUMBERLAND ST @ MURRAY ST (0008237),8237,8,0,1,368170.6969,5032679.585,45.4311781123122,-75.6901028685456,3239
BANK ST @ POWELL AVE (0007236),7236,2,0,0,368173.7076,5029945.561,45.406578012143,-75.6904160404459,3240
GILMOUR ST btwn METCALFE ST & ELGIN ST (__3ZA9TG),__3ZA9TG,2,0,0,368175.7071,5031007.573,45.4161334703114,-75.6902539552604,3241
METCALFE ST btwn WAVERLEY ST & FRANK ST (__3ZA3RH),__3ZA3RH,1,0,0,368178.2071,5030832.071,45.4145541349934,-75.6902445863745,3242
DALHOUSIE ST btwn GEORGE ST & RIDEAU ST (__3ZA8ZX),__3ZA8ZX,5,0,0,368182.5791,5032271.383,45.4275041783701,-75.6900035640934,3243
ARGYLE AVE @ O'CONNOR ST (0007254),7254,5,1,0,368184.7108,5030485.573,45.4114358703959,-75.6902060597912,3244
BESSERER ST @ NICHOLAS ST (0007614),7614,3,0,0,368185.7089,5032111.58,45.4260660432518,-75.6899841369248,3245
ST. PATRICK ST btwn CUMBERLAND ST & KING EDWARD AVE (__3ZA3WD),__3ZA3WD,1,0,0,368188.7036,5032786.089,45.4321347653151,-75.6898590496776,3246
BANK ST btwn POWELL AVE & CLEMOW AVE (__3ZA3OC),__3ZA3OC,1,0,0,368190.3821,5029905.936,45.4062199690361,-75.6902081435969,3247
CUMBERLAND ST btwn MURRAY ST & CLARENCE ST (__3ZBOXP),__3ZBOXP,1,0,0,368191.7041,5032643.588,45.4308523202949,-75.6898390511651,3248
YORK ST WB btwn CUMBERLAND ST & SPLIT (__3ZA82X),__3ZA82X,3,1,0,368192.259,5032500.089,45.4295611170132,-75.6898504331189,3249
RIVERSIDE DR @ UPLANDS DR/KIMBERWICK CRES N (0006890),6890,3,0,0,368194.716,5022793.5,45.3422237639844,-75.6910657361412,3250
COOPER ST btwn ELGIN ST & CARTIER ST (__3ZA9U8),__3ZA9U8,1,0,0,368195.2066,5031318.076,45.4189255058278,-75.6899648897362,3251
LAURIER AVE   W btwn QUEEN ELIZABETH DRWY/LAURIER AVE EB OFF RAMP & LA (__3ZA354),__3ZA354,1,0,0,368196.0919,5031692.585,45.4222951302022,-75.6899053887841,3252
STEWART ST btwn FRIEL ST & CHAPEL ST (__3ZA811),__3ZA811,1,0,0,368953.2071,5032401.085,45.4286009304192,-75.6801394514369,3253
WALKLEY RD btwn RIVERSIDE DR & RIVER GARDEN PRIV (__3ZAZ6F),__3ZAZ6F,4,0,0,368516.699,5024861.654,45.3608033508931,-75.6866910598365,3254
DESJARDINS AVE btwn COBOURG ST & CHARLOTTE ST (__3ZBOW9),__3ZBOW9,1,0,0,368953.6612,5033161.447,45.4354423369276,-75.6800345803766,3255
HERON RD @ JUNCTION AVE (0006835),6835,1,0,0,369217.722,5026760.543,45.3778249461914,-75.6774961947704,3256
SOMERSET ST    W btwn MACDONALD ST & DRIVEWAY (THE) (__3ZA40O),__3ZA40O,1,0,0,368517.185,5031413.342,45.4197534276086,-75.6858388933258,3257
LAURIER AVE @ SWEETLAND AVE (0008235),8235,1,0,0,368956.7122,5032167.585,45.4264996630267,-75.6801250790959,3258
CARTIER ST @ LISGAR ST (0006888),6888,1,0,0,368226.7112,5031437.575,45.4199978619512,-75.6895469957002,3259
RAHUL CRES btwn KOCHAR DR & KOCHAR DR (__5WHASU),__5WHASU,1,0,0,367704.5637,5025031.526,45.3624051616316,-75.6970348725568,3260
WALTON CRT btwn SPRINGLAND DR & END (__3ZA9GP),__3ZA9GP,1,0,0,368738.9406,5025060.814,45.3625751067429,-75.6838287891258,3261
KING EDWARD AVE @ SOMERSET ST/MARIE CURIE PRIV (0001696),1696,8,0,2,368957.7103,5031673.578,45.4220546782102,-75.6801766680312,3262
HWY417 IC118 RAMP52 btwn HWY417 IC118 RAMP57 & HWY417 IC118 RAMP62 (__6KCF0O),__6KCF0O,3,0,0,369484.499,5031027.932,45.4161968873702,-75.6735306919321,3263
DALY AVE @ NICHOLAS ST (0011451),11451,10,0,0,368227.701,5032046.574,45.4254773354288,-75.6894559384485,3264
